index,pts,dts,duration,bytes,sha256,vcl
19,766666666,633333332,33333333,752,f5b7ae488e98bea205bb5705a9cda83b6b2ff272e9252453832e9317e0a072ab,89dbfd1be46f6dc27147f14461aed95e74f6c7df92152f79a0168468a2ac0c55
20,699999999,666666666,33333333,725,281192f0f2e9332fdfd330f3b92b31e6b805f13447658149caa1e4ec3981b211,59b452bf7374acd6a37e2dd3b657d7ae50c26327c576d9ce79b7a9fdcfb00ec3
21,733333332,699999999,33333334,613,90219deb430d97152d7f79649ad0f9f2f3469a316778b6164ad2458c720c0222,c39697e8d825ba1b55d5e1f9a98f85ac3529e76ac2d02e1fe8b72a25f820d658
22,866666666,733333332,33333333,585,940b27d92c2a1a2af50ecdd04acd9e90f3bd1d6053e1d421853463002f7e1f7e,6a745e017549dacc262a0d23916523c7ec1b00bdc45e735ca55316c951505c0b
23,799999999,766666666,33333333,611,0f57c77786dd14b3ac52ae744d68d2fff2e4a65607525c59471a4764ed22a15f,4ef6c21e64de3ecf255f30675712fa7047c10c24cbe98dc01d3920d44ffdb4ec
24,833333332,799999999,33333334,631,17a6da4b0673f231010d31ea498bbe8e23cb2dadac1e2022de564c17883120ba,e373dbb974125e3fc9d04a396817378597f3fc415266af7544fc536e472c3e08
25,966666666,833333332,33333333,705,00b76e824ad43e159861ccaf0ccd40413e91abf1aab05ad3e62a99bfb185dc20,f60c7cd08d83dd989737206767e958366b523671e6cc50da057155fc4f774b89
26,899999999,866666666,33333333,726,b28d9511c3002f0bfb36562fdeaf112f809b6f24c5e8ae324fd78a398daba599,4c28c65a98c95e33e1040bc678c844fa162a82d598b595c94ce8835992937b3f
27,933333332,899999999,33333334,496,785c818e96b33db333a43f6b52b12c725d9f2b12e8217712c46471a2bb36eab4,4bd71a51cfae853f3c49978a90b21f851a56da26a125623fe4930ae181e1fbc4
28,1033333332,933333332,33333334,640,4ce84649429194bd03385487c76f1c338927c0740781d5b730c988afca976638,3ab3069602bc725207436c3045eff95d0e9d319db207c9c459453d8c2a8a0f2e
29,999999999,966666666,33333333,605,aabdb7a1965c4da1008fff8a42730ac781e3aaffa56503e3794a0021666651e7,eca759db41ad67855eb532254f2b6ef9602b16ab9eee16ffd3d71744ae56e626
